C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\core.py:317: DeprecationWarning: [33mWARN: Initializing wrapper in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\wrappers\step_api_compatibility.py:39: DeprecationWarning: [33mWARN: Initializing environment in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
[34m[1mwandb[39m[22m: [33mWARNING[39m Step cannot be set when using syncing with tensorboard. Please log your step values as a metric such as 'global_step'
Episode: 630, Reward: 97.0, Avg Loss: 16.37587075288763, Avg Value: 38.45215848426229, Duration: 97
Episode: 640, Reward: 151.0, Avg Loss: 52.14605723390516, Avg Value: 45.406619255116446, Duration: 151
Episode: 650, Reward: 40.0, Avg Loss: 21.721597599983216, Avg Value: 15.94583656489849, Duration: 40
Episode: 660, Reward: 107.0, Avg Loss: 40.223347017001885, Avg Value: 47.06089174524646, Duration: 107
Episode: 670, Reward: 87.0, Avg Loss: 42.773313184579216, Avg Value: 39.318825843690455, Duration: 87
Episode: 680, Reward: 34.0, Avg Loss: 38.937569222029516, Avg Value: 14.270760532687692, Duration: 34
Episode: 690, Reward: 25.0, Avg Loss: 38.348588252067564, Avg Value: 14.683315117359161, Duration: 25
Episode: 700, Reward: 89.0, Avg Loss: 36.28810302327188, Avg Value: 27.10322985756263, Duration: 89
Episode: 700, Test Reward: 101.6
Episode: 710, Reward: 48.0, Avg Loss: 24.897470265626907, Avg Value: 28.897820701201756, Duration: 48
Episode: 720, Reward: 134.0, Avg Loss: 39.45859505903365, Avg Value: 38.049044745181924, Duration: 134
Episode: 730, Reward: 180.0, Avg Loss: 25.51196053127448, Avg Value: 59.2806111547682, Duration: 180
Episode: 740, Reward: 385.0, Avg Loss: 50.68275135213678, Avg Value: 62.1518733687215, Duration: 385
Episode: 750, Reward: 96.0, Avg Loss: 436.0559800962607, Avg Value: 57.82662828763326, Duration: 96
Episode: 760, Reward: 35.0, Avg Loss: 584.3856881822859, Avg Value: 21.546070184026444, Duration: 35
Episode: 770, Reward: 38.0, Avg Loss: 653.9433836435016, Avg Value: 16.1089703252441, Duration: 38
Episode: 780, Reward: 19.0, Avg Loss: 667.3377617283871, Avg Value: 5.545134124002959, Duration: 19
Episode: 790, Reward: 17.0, Avg Loss: 653.9236993228687, Avg Value: 7.022411781198838, Duration: 17
Episode: 800, Reward: 10.0, Avg Loss: 607.0741523742676, Avg Value: -0.4584145426750183, Duration: 10
Episode: 800, Test Reward: 13.4
Episode: 810, Reward: 14.0, Avg Loss: 520.3452663421631, Avg Value: 1.4508621607507979, Duration: 14
Episode: 820, Reward: 12.0, Avg Loss: 431.22502581278485, Avg Value: 2.3434471090634665, Duration: 12
Episode: 830, Reward: 16.0, Avg Loss: 491.0557972192764, Avg Value: 6.565252281725407, Duration: 16
Episode: 840, Reward: 12.0, Avg Loss: 370.2223761876424, Avg Value: 6.113383034865062, Duration: 12
Episode: 850, Reward: 14.0, Avg Loss: 350.47665786743164, Avg Value: 4.368398998464857, Duration: 14
Episode: 860, Reward: 10.0, Avg Loss: 279.1586090087891, Avg Value: 4.2942466855049135, Duration: 10
Episode: 870, Reward: 11.0, Avg Loss: 252.4377115423029, Avg Value: 5.57485728372227, Duration: 11
Episode: 880, Reward: 17.0, Avg Loss: 476.44822699883406, Avg Value: 13.402216287220226, Duration: 17
Episode: 890, Reward: 17.0, Avg Loss: 340.18816936717315, Avg Value: 8.410246666739969, Duration: 17
Episode: 900, Reward: 18.0, Avg Loss: 370.3795391453637, Avg Value: 8.08556670612759, Duration: 18
Episode: 900, Test Reward: 14.6
Episode: 910, Reward: 15.0, Avg Loss: 304.37924880981444, Avg Value: 6.250656652450561, Duration: 15
Episode: 920, Reward: 23.0, Avg Loss: 470.40184045874554, Avg Value: 6.592107192329738, Duration: 23
Episode: 930, Reward: 15.0, Avg Loss: 259.1911900838216, Avg Value: 6.067218494415283, Duration: 15
Episode: 940, Reward: 22.0, Avg Loss: 314.4476890563965, Avg Value: 11.37201023643667, Duration: 22
Episode: 950, Reward: 20.0, Avg Loss: 303.7022834777832, Avg Value: 9.103499782085418, Duration: 20
Episode: 960, Reward: 34.0, Avg Loss: 359.5226751215318, Avg Value: 13.806225468130673, Duration: 34
